id,iteracion,split,recording,Hallazgo,species,sugerencia,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,score,pasa,fecha
train|missing|20240302_051830|aa/gc|31.599|137,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240302_051830.wav,missing,aa/gc,,31.59927749633789,31.70270729064941,136.61861773254765,3190.839307129544,0.78,si,2026-09-17T01:52:16
train|missing|20240302_051830|aa/gc|34.373|100,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240302_051830.wav,missing,aa/gc,,34.37297439575195,34.46757888793945,100.46398644713132,3182.236613722675,0.7693,si,2026-09-17T01:52:19
train|missing|20240202_192418|aa/gc|23.674|201,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240202_192418.wav,missing,aa/gc,,23.67397689819336,23.76386833190918,201.45502244639903,2642.6358507110363,0.7557,si,2026-09-17T01:52:23
train|missing|20250108_195047|aa/gc|19.966|77,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20250108_195047.wav,missing,aa/gc,,19.965717315673828,20.05587577819824,76.99753858042888,2520.6141238657624,0.7451,si,2026-09-17T01:52:26
train|missing|20240613_205954|aa/gc|30.443|55,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240613_205954.wav,missing,aa/gc,,30.44346237182617,30.563453674316406,55.2018763967163,2841.60477813288,0.7416,si,2026-09-17T01:52:30
train|missing|20240202_192418|aa/gc|63.183|226,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240202_192418.wav,missing,aa/gc,,63.182952880859375,63.26945495605469,226.02339609898377,2649.558434695211,0.74,si,2026-09-17T01:52:36
train|missing|20240302_051830|aa/gc|18.909|65,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240302_051830.wav,missing,aa/gc,,18.909473419189453,19.0056209564209,64.55367616464191,2865.332456550417,0.7285,si,2026-09-17T01:52:40
train|missing|20240202_192418|aa/gc|14.765|201,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240202_192418.wav,missing,aa/gc,,14.764764785766602,14.858219146728516,201.1291914797621,2479.405754369719,0.7266,si,2026-09-17T01:52:43
train|missing|20240302_051830|aa/gc|38.024|164,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240302_051830.wav,missing,aa/gc,,38.02396774291992,38.11585235595703,163.89777616218407,3237.572242201355,0.7241,si,2026-09-17T01:52:46
train|missing|20250108_195000|aa/gc|17.124|161,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20250108_195000.wav,missing,aa/gc,,17.124343872070312,17.210071563720703,160.87577382255537,2513.027329280875,0.711,si,2026-09-17T01:52:50
train|missing|20241027_201725|aa/gc|3.082|255,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20241027_201725.wav,missing,aa/gc,,3.0815024375915527,3.168947219848633,255.3393279094915,3425.382552973618,0.7062,si,2026-09-17T01:52:56
